CARGO_THEFT_RECORD_TYPE,ORI,AGENCY_NAME,INCIDENT_NUMBER,INCIDENT_DATE,DATA_SOURCE,REPORT_DATE_INDICATOR,INCIDENT_HOUR,CLEARED_EXCEPTIONALLY_INDICATOR,UCR_OFFENSE_CODE_1,LOCATION_CODE_1,UCR_OFFENSE_CODE_2,LOCATION_CODE_2,UCR_OFFENSE_CODE_3,LOCATION_CODE_3,UCR_OFFENSE_CODE_4,LOCATION_CODE_4,UCR_OFFENSE_CODE_5,LOCATION_CODE_5,UCR_OFFENSE_CODE_6,LOCATION_CODE_6,UCR_OFFENSE_CODE_7,LOCATION_CODE_7,UCR_OFFENSE_CODE_8,LOCATION_CODE_8,UCR_OFFENSE_CODE_9,LOCATION_CODE_9,UCR_OFFENSE_CODE_10,LOCATION_CODE_10,WEAPON_TYPE_1,WEAPON_AUTOMATIC_INDICATOR_1,VICTIM_TYPE_1,STOLEN_PROPERTY_DESCRIPTION_1
IR,MS0060000,BOLIVAR,CT0VRMPU728N,20220514,N,R,0.0,,23H,46.0,,,,,,,,,,,,,,,,,,,,,,
IR,MS0060000,BOLIVAR,CT0VSAPU728N,20220522,N,R,0.0,,23H,10.0,,,,,,,,,,,,,,,,,,,,,,
IR,MS0060000,BOLIVAR,NJ1U8NTD1AEM,20220912,N,R,0.0,,23F,18.0,,,,,,,,,,,,,,,,,,,,,,
IR,MS0110100,PORT GIBSON,CT0BRVSLP-8N,20220504,N,,10.0,,23F,25.0,,,,,,,,,,,,,,,,,,,,,,
IR,MS0130000,CLAY,28-HPUF2666A,20220411,N,,9.0,,23F,20.0,,,,,,,,,,,,,,,,,,,,,,
IR,MS0160100,COLLINS,CT-BAEQU728N,20220426,N,,13.0,,23H,25.0,,,,,,,,,,,,,,,,,,,,,,
IR,MS0170100,SOUTHAVEN,1R2MTN41AD15,20220716,N,,0.0,,23H,45.0,,,,,,,,,,,,,,,,,,,,,,
IR,MS0170100,SOUTHAVEN,2W2JPU727CJW,20220204,N,,23.0,,23F,12.0,,,,,,,,,,,,,,,,,,,,,,
IR,MS0170100,SOUTHAVEN,2W2JPU727C N,20220204,N,,13.0,,23F,23.0,,,,,,,,,,,,,,,,,,,,,,
IR,MS0170100,SOUTHAVEN,2W2JPU7PZ6TW,20220505,N,,4.0,,23H,6.0,240,6.0,,,,,,,,,,,,,,,,,,,,
IR,MS0170200,OLIVE BRANCH,2W2JPUFN771A,20220410,N,,7.0,,23H,18.0,,,,,,,,,,,,,,,,,,,,,,
IR,MS0180100,HATTIESBURG,2W2JQU72IN1A,20220930,N,,7.0,,23H,18.0,,,,,,,,,,,,,,,,,,,,,,
IR,MS0240800,D'IBERVILLE,39-MU7SC6X I,20220905,N,,9.0,,23H,41.0,,,,,,,,,,,,,,,,,,,,,,
IR,MS0240800,D'IBERVILLE,ZL-JRNOB-F39,20220901,N,,12.0,,23H,19.0,,,,,,,,,,,,,,,,,,,,,,
IR,MS0300600,GAUTIER,NH2K7N87TIEM,20220511,N,,10.0,,23H,20.0,,,,,,,,,,,,,,,,,,,,,,
IR,MS0300600,GAUTIER,UG285WPOK2TD,20220930,N,,8.0,,23H,20.0,,,,,,,,,,,,,,,,,,,,,,
IR,MS0410100,TUPELO,5F2UQ-HJJJVS,20220825,N,,19.0,,23H,20.0,13B,20.0,,,,,,,,,,,,,,,,,99.0,,,
IR,MS0450200,RIDGELAND,2W2JPUZ IC1A,20220616,N,,19.0,,23F,18.0,,,,,,,,,,,,,,,,,,,,,,
IR,MS0450200,RIDGELAND,2W2JPUZ IX1A,20220616,N,,19.0,,23F,18.0,,,,,,,,,,,,,,,,,,,,,,
IR,MS0450200,RIDGELAND,3A20QV5GPD I,20221218,N,,7.0,,23F,13.0,23H,13.0,,,,,,,,,,,,,,,,,,,,
IR,MS0450200,RIDGELAND,3A20QVKOZJ I,20221130,N,,8.0,,23H,20.0,,,,,,,,,,,,,,,,,,,,,,
IR,MS0500000,NESHOBA,3A20RVF3UU I,20221110,N,,7.0,,23H,13.0,,,,,,,,,,,,,,,,,,,,,,
IR,MS0500000,NESHOBA,LN2 KBZLV-9G,20220810,N,,0.0,,23F,18.0,,,,,,,,,,,,,,,,,,,,,,
IR,MS0500000,NESHOBA,LN2 KBZLVZ9G,20220809,N,,7.0,,23F,18.0,,,,,,,,,,,,,,,,,,,,,,
IR,MS0500000,NESHOBA,O226JXKOEBF3,20220725,N,,7.0,,23F,56.0,,,,,,,,,,,,,,,,,,,,,,
IR,MS0500000,NESHOBA,O226JXKOEVF3,20220729,N,,0.0,,23F,18.0,,,,,,,,,,,,,,,,,,,,,,
IR,MS0510300,UNION,UG285WWVSCTD,20220709,N,,0.0,,23H,25.0,,,,,,,,,,,,,,,,,,,,,,
IR,MS0530000,OKTIBBEHA,CT0GKEBU728N,20220605,N,,12.0,,23F,18.0,,,,,,,,,,,,,,,,,,,,,,
IR,MS0530100,STARKVILLE,CT0IRYMM728N,20220928,N,,17.0,,23H,20.0,,,,,,,,,,,,,,,,,,,,,,
IR,MS0610400,FLOWOOD,K2BLDX8NYW5,20220404,N,,17.0,,23F,18.0,35B,25.0,,,,,,,,,,,,,,,,,,,,
IR,MS0610400,FLOWOOD,UG285WP4ZZTD,20220924,N,,12.0,,23F,23.0,,,,,,,,,,,,,,,,,,,,,,
IR,MS0610400,FLOWOOD,VX2TYGRO5-72,20220606,N,,18.0,,23F,18.0,26B,25.0,26F,25.0,,,,,,,,,,,,,,,,,,
IR,MS0610400,FLOWOOD,Z82XWIORKV39,20221227,N,,17.0,,23F,21.0,,,,,,,,,,,,,,,,,,,,,,
IR,MS0610500,RICHLAND,3A20DV28-X I,20221026,N,,0.0,,23F,18.0,,,,,,,,,,,,,,,,,,,,,,
IR,MS0610500,RICHLAND,3A20DV9OFX I,20221116,N,,10.0,,23H,5.0,,,,,,,,,,,,,,,,,,,,,,
IR,MS0610500,RICHLAND,3A20DVK39X I,20221125,N,,15.0,,23H,24.0,,,,,,,,,,,,,,,,,,,,,,
IR,MT0020400,HARDIN,OZHOJXVBQ-F3,20220712,N,,10.0,,23F,7.0,,,,,,,,,,,,,,,,,,,,,,
IR,MT0250100,HELENA,2W2JPU72LNJ,20220809,N,,17.0,,23F,11.0,,,,,,,,,,,,,,,,,,,,,,
IR,NB0180100,HARVARD,CT-V-HPU728N,20220731,N,R,8.0,,23F,18.0,,,,,,,,,,,,,,,,,,,,,,
IR,NB0220000,DAKOTA,C60BKETH728N,20221120,N,,7.0,,23F,20.0,,,,,,,,,,,,,,,,,,,,,,
IR,NB0220000,DAKOTA,CT0BKETH728N,20221120,N,,6.0,,23F,20.0,,,,,,,,,,,,,,,,,,,,,,
IR,NB0220000,DAKOTA,CT0BRA39728N,20220728,N,,17.0,,23F,13.0,,,,,,,,,,,,,,,,,,,,,,
IR,NB0220000,DAKOTA,CT0BRCZ9728N,20220527,N,,9.0,,23H,13.0,,,,,,,,,,,,,,,,,,,,,,
IR,NB0220000,DAKOTA,CT0BROQ9728N,20220301,N,,16.0,,23F,13.0,,,,,,,,,,,,,,,,,,,,,,
IR,NB0220100,SOUTH SIOUX CITY,CT0BRE39728N,20220206,N,,12.0,Y,23H,18.0,290,18.0,,,,,,,,,,,,,,,,,,,,
IR,NB0240000,DAWSON,F-2X4IOERD39,20220214,N,,7.0,,23H,13.0,,,,,,,,,,,,,,,,,,,,,,
IR,NB0280000,DOUGLAS,AS0TDBRO5HPD,20220715,N,R,5.0,,23F,5.0,240,5.0,,,,,,,,,,,,,,,,,,,,
IR,NB0330000,FURNAS,281HP-8UTD1A,20221017,N,,3.0,,23H,20.0,,,,,,,,,,,,,,,,,,,,,,
IR,NB0400100,GRAND ISLAND,U92MEVQG9X I,20220921,N,,14.0,,23H,18.0,,,,,,,,,,,,,,,,,,,,,,
IR,NB0400100,GRAND ISLAND,U92MEVS-7X I,20220916,N,,16.0,,23H,18.0,290,18.0,,,,,,,,,,,,,,,,,,,,
IR,NB0620000,MORRILL,282WLUSCTD1A,20221121,N,R,12.0,,23F,13.0,,,,,,,,,,,,,,,,,,,,,,
IR,NB0620000,MORRILL,391GR4ZL6X I,20220711,N,R,5.0,,23F,18.0,,,,,,,,,,,,,,,,,,,,,,
IR,NB0620000,MORRILL,PU22XGBRVSCT,20220903,N,R,10.0,,23F,13.0,,,,,,,,,,,,,,,,,,,,,,
IR,NB0700000,PIERCE,CT0BKOQU728N,20220606,N,R,9.0,,23F,18.0,,,,,,,,,,,,,,,,,,,,,,
IR,NB0890000,WASHINGTON,5A19Q0W5HQOH,20221008,N,R,17.0,,23F,39.0,290,39.0,,,,,,,,,,,,,,,,,,,,
IR,NB0890000,WASHINGTON,ZH087KOZLDS8,20220915,N,,7.0,,23F,4.0,,,,,,,,,,,,,,,,,,,,,,
IR,NC0010300,GRAHAM,NH2K7N8NJIEM,20220502,N,,5.0,,23H,18.0,,,,,,,,,,,,,,,,,,,,,,
IR,NC0020000,ALEXANDER,I24VD39G0W5,20220628,N,,9.0,,23H,20.0,,,,,,,,,,,,,,,,,,,,,,
IR,NC0020000,ALEXANDER,I2BRD39G0W5,20221103,N,,8.0,,23H,20.0,240,20.0,,,,,,,,,,,,,,,,,,,,
IR,NC0020000,ALEXANDER,L62R5BQ-F39G,20221202,N,R,16.0,,23H,46.0,,,,,,,,,,,,,,,,,,,,,,
IR,NC0020000,ALEXANDER,NJ2-KNTD1AEM,20221027,N,R,12.0,,23F,20.0,,,,,,,,,,,,,,,,,,,,,,
IR,NC0020000,ALEXANDER,OZ26KXEMQ-F3,20221109,N,,11.0,,23H,46.0,,,,,,,,,,,,,,,,,,,,,,
IR,NC0020000,ALEXANDER,ZL20XIMQ-F39,20221027,N,R,6.0,,23F,20.0,,,,,,,,,,,,,,,,,,,,,,
IR,NC0020000,ALEXANDER,ZL2KDIMQ-F39,20221221,N,,13.0,,23H,20.0,,,,,,,,,,,,,,,,,,,,,,
IR,NC0050000,ASHE,CT-B0VQU728N,20221018,N,,15.0,,23H,20.0,,,,,,,,,,,,,,,,,,,,,,
IR,NC0050000,ASHE,CT-B0WZU728N,20221110,N,,8.0,,23H,20.0,,,,,,,,,,,,,,,,,,,,,,
IR,NC0050000,ASHE,CT-B1OMU728N,20221214,N,,16.0,,23H,20.0,,,,,,,,,,,,,,,,,,,,,,
IR,NC0050000,ASHE,CT-B1VSU728N,20221206,N,,12.0,,23H,20.0,,,,,,,,,,,,,,,,,,,,,,
IR,NC0050000,ASHE,CT-B-ABU728N,20220815,N,,19.0,,23F,20.0,,,,,,,,,,,,,,,,,,,,,,
IR,NC0050000,ASHE,CT-BAMTU728N,20220521,N,,13.0,,23F,20.0,,,,,,,,,,,,,,,,,,,,,,
IR,NC0050000,ASHE,CT-BAMZU728N,20220520,N,,8.0,,23F,10.0,,,,,,,,,,,,,,,,,,,,,,
IR,NC0050000,ASHE,CT-BAV5U728N,20220409,N,,13.0,,23H,20.0,,,,,,,,,,,,,,,,,,,,,,
IR,NC0050000,ASHE,CT-BAW5U728N,20220512,N,,11.0,,23H,20.0,,,,,,,,,,,,,,,,,,,,,,
IR,NC0050000,ASHE,CT-BRAEU728N,20220214,N,,8.0,,23F,50.0,23E,50.0,,,,,,,,,,,,,,,,,,,,
IR,NC0070100,WASHINGTON,PU-0A8WW2SCT,20221019,N,,9.0,,23H,5.0,,,,,,,,,,,,,,,,,,,,,,
IR,NC0080000,BERTIE,2W2JGU7VZD1A,20220131,N,,16.0,,23H,25.0,,,,,,,,,,,,,,,,,,,,,,
IR,NC0080000,BERTIE,2W2JGUZVSD1A,20221105,N,,12.0,,23F,46.0,,,,,,,,,,,,,,,,,,,,,,
IR,NC0090400,WHITE LAKE,5F2U0-W5N7VS,20220826,N,,19.0,,23H,20.0,,,,,,,,,,,,,,,,,,,,,,
IR,NC0090400,WHITE LAKE,5F2U0-W5NPVS,20220808,N,,17.0,,23F,20.0,,,,,,,,,,,,,,,,,,,,,,
IR,NC0100000,BRUNSWICK,SZ2JGUXZZ41A,20220628,N,,13.0,,23F,20.0,,,,,,,,,,,,,,,,,,,,,,
IR,NC0110000,BUNCOMBE,2W2JPU72IN1A,20220102,N,,19.0,Y,23F,23.0,240,23.0,290,13.0,,,,,,,,,,,,,,,,,,
IR,NC0110000,BUNCOMBE,2W2JPU7L661A,20220209,N,,13.0,,23H,18.0,,,,,,,,,,,,,,,,,,,,,,
IR,NC0110000,BUNCOMBE,2W2JPU7L7Y1A,20220210,N,,12.0,,23F,20.0,,,,,,,,,,,,,,,,,,,,,,
IR,NC0110000,BUNCOMBE,2W2JPU7LIG1A,20220206,N,,18.0,,23F,25.0,,,,,,,,,,,,,,,,,,,,,,
IR,NC0110000,BUNCOMBE,2W2JPU7OIG1A,20220203,N,,9.0,,23H,20.0,,,,,,,,,,,,,,,,,,,,,,
IR,NC0110000,BUNCOMBE,2W2JPU7P841A,20220113,N,,7.0,,23F,20.0,26B,7.0,,,,,,,,,,,,,,,,,,,,
IR,NC0110000,BUNCOMBE,2W2JPU7PSG1A,20220117,N,,8.0,,23H,5.0,,,,,,,,,,,,,,,,,,,,,,
IR,NC0110000,BUNCOMBE,2W2JPU7 S21A,20220123,N,,14.0,,23H,8.0,,,,,,,,,,,,,,,,,,,,,,
IR,NC0110000,BUNCOMBE,2W2JPU7VS41A,20220201,N,,11.0,Y,23H,20.0,,,,,,,,,,,,,,,,,,,,,,
IR,NC0110000,BUNCOMBE,2W2JPU83771A,20220802,N,,22.0,,23F,20.0,290,20.0,,,,,,,,,,,,,,,,,,,,
IR,NC0110000,BUNCOMBE,2W2JPU838L1A,20220729,N,,21.0,,23F,20.0,,,,,,,,,,,,,,,,,,,,,,
IR,NC0110000,BUNCOMBE,2W2JPU83UN1A,20220801,N,,9.0,,23H,18.0,,,,,,,,,,,,,,,,,,,,,,
IR,NC0110000,BUNCOMBE,2W2JPU8 J21A,20220811,N,,18.0,,23F,18.0,,,,,,,,,,,,,,,,,,,,,,
IR,NC0110000,BUNCOMBE,2W2JPU8N741A,20220821,N,,1.0,,23F,20.0,,,,,,,,,,,,,,,,,,,,,,
IR,NC0110000,BUNCOMBE,2W2JPU8NJL1A,20220821,N,,22.0,,23F,20.0,,,,,,,,,,,,,,,,,,,,,,
IR,NC0110000,BUNCOMBE,2W2JPU8OLN1A,20220829,N,,8.0,,23H,50.0,,,,,,,,,,,,,,,,,,,,,,
IR,NC0110000,BUNCOMBE,2W2JPU8V941A,20220812,N,,9.0,,23H,20.0,,,,,,,,,,,,,,,,,,,,,,
IR,NC0110000,BUNCOMBE,2W2JPU8Z741A,20220804,N,,16.0,,23H,13.0,,,,,,,,,,,,,,,,,,,,,,
IR,NC0110000,BUNCOMBE,2W2JPU8Z7G1A,20220728,N,,0.0,,23H,25.0,,,,,,,,,,,,,,,,,,,,,,
IR,NC0110000,BUNCOMBE,2W2JPUF3UL1A,20220218,N,,15.0,,23F,20.0,,,,,,,,,,,,,,,,,,,,,,
IR,NC0110000,BUNCOMBE,2W2JPUF IX1A,20220227,N,,18.0,,23F,4.0,,,,,,,,,,,,,,,,,,,,,,
IR,NC0110000,BUNCOMBE,2W2JPUFLJ41A,20220316,N,,16.0,,23F,18.0,,,,,,,,,,,,,,,,,,,,,,
IR,NC0110000,BUNCOMBE,2W2JPUFLJ71A,20220316,N,,4.0,,23H,20.0,,,,,,,,,,,,,,,,,,,,,,
IR,NC0110000,BUNCOMBE,2W2JPUFLSL1A,20220316,N,,18.0,,23H,24.0,290,24.0,,,,,,,,,,,,,,,,,,,,
IR,NC0110000,BUNCOMBE,2W2JPUFN671A,20220307,N,,14.0,,23H,10.0,280,10.0,35A,10.0,,,,,,,,,,,,,,,,,,
IR,NC0110000,BUNCOMBE,2W2JPUFV7N1A,20220306,N,,18.0,,23F,24.0,290,24.0,,,,,,,,,,,,,,,,,,,,
IR,NC0110000,BUNCOMBE,2W2JPUF ZC1A,20220302,N,,18.0,,23H,20.0,,,,,,,,,,,,,,,,,,,,,,
IR,NC0110000,BUNCOMBE,2W2JPUH2SG1A,20220502,N,,20.0,,23H,18.0,,,,,,,,,,,,,,,,,,,,,,
IR,NC0110000,BUNCOMBE,2W2JPUHNJN1A,20220520,N,,7.0,,23F,18.0,,,,,,,,,,,,,,,,,,,,,,
IR,NC0110000,BUNCOMBE,2W2JPUHUJC1A,20220604,N,,4.0,,23H,20.0,240,20.0,23G,20.0,,,,,,,,,,,,,,,,,,
IR,NC0110000,BUNCOMBE,2W2JPUHUSX1A,20220603,N,,10.0,,23H,53.0,,,,,,,,,,,,,,,,,,,,,,
IR,NC0110000,BUNCOMBE,2W2JPUKLJY1A,20221122,N,,20.0,,23F,20.0,,,,,,,,,,,,,,,,,,,,,,
IR,NC0110000,BUNCOMBE,2W2JPUKP7Y1A,20221101,N,,13.0,,23F,20.0,,,,,,,,,,,,,,,,,,,,,,
IR,NC0110000,BUNCOMBE,2W2JPUKUSN1A,20221129,N,,3.0,,23F,20.0,,,,,,,,,,,,,,,,,,,,,,
IR,NC0110000,BUNCOMBE,2W2JPUKZUC1A,20221028,N,,8.0,,23H,20.0,,,,,,,,,,,,,,,,,,,,,,
IR,NC0110000,BUNCOMBE,2W2JPUO3SN1A,20220329,N,,3.0,,23F,18.0,,,,,,,,,,,,,,,,,,,,,,
IR,NC0110000,BUNCOMBE,2W2JPUO 771A,20220410,N,R,19.0,,23F,20.0,,,,,,,,,,,,,,,,,,,,,,
IR,NC0110000,BUNCOMBE,2W2JPUOLLY1A,20220424,N,,19.0,,23H,12.0,,,,,,,,,,,,,,,,,,,,,,
IR,NC0110000,BUNCOMBE,2W2JPUON661A,20220413,N,,18.0,,23F,18.0,,,,,,,,,,,,,,,,,,,,,,
IR,NC0110000,BUNCOMBE,2W2JPUON6G1A,20220413,N,,18.0,,23F,18.0,,,,,,,,,,,,,,,,,,,,,,
IR,NC0110000,BUNCOMBE,2W2JPUON7Y1A,20220414,N,,19.0,,23H,20.0,,,,,,,,,,,,,,,,,,,,,,
IR,NC0110000,BUNCOMBE,2W2JPUONI71A,20220411,N,,19.0,,23F,20.0,,,,,,,,,,,,,,,,,,,,,,
IR,NC0110000,BUNCOMBE,2W2JPUONZ41A,20220413,N,,18.0,,23F,18.0,,,,,,,,,,,,,,,,,,,,,,
IR,NC0110000,BUNCOMBE,2W2JPUONZ61A,20220413,N,,18.0,,23F,18.0,,,,,,,,,,,,,,,,,,,,,,
IR,NC0110000,BUNCOMBE,2W2JPUONZG1A,20220413,N,,18.0,,23F,18.0,,,,,,,,,,,,,,,,,,,,,,
IR,NC0110000,BUNCOMBE,2W2JPUONZN1A,20220413,N,,18.0,,23F,18.0,,,,,,,,,,,,,,,,,,,,,,
IR,NC0110000,BUNCOMBE,2W2JPUONZY1A,20220413,N,,18.0,,23F,18.0,,,,,,,,,,,,,,,,,,,,,,
IR,NC0110000,BUNCOMBE,2W2JPUOO741A,20220422,N,,19.0,,23H,10.0,,,,,,,,,,,,,,,,,,,,,,
IR,NC0110000,BUNCOMBE,2W2JPUOP9C1A,20220404,N,,3.0,,23F,20.0,,,,,,,,,,,,,,,,,,,,,,
IR,NC0110000,BUNCOMBE,2W2JPUOZI71A,20220401,N,,10.0,,23H,25.0,,,,,,,,,,,,,,,,,,,,,,
IR,NC0110000,BUNCOMBE,2W2JPURL721A,20221015,N,,13.0,,23H,20.0,,,,,,,,,,,,,,,,,,,,,,
IR,NC0110000,BUNCOMBE,2W2JPURLIG1A,20221012,N,,17.0,,23F,20.0,290,20.0,,,,,,,,,,,,,,,,,,,,
IR,NC0110000,BUNCOMBE,2W2JPURN921A,20221002,N,,13.0,,23F,18.0,,,,,,,,,,,,,,,,,,,,,,
IR,NC0110000,BUNCOMBE,2W2JPURNS71A,20220910,N,,0.0,,23H,20.0,290,20.0,,,,,,,,,,,,,,,,,,,,
IR,NC0110000,BUNCOMBE,2W2JPURO7Y1A,20221011,N,,9.0,,23F,18.0,,,,,,,,,,,,,,,,,,,,,,
IR,NC0110000,BUNCOMBE,2W2JPUROI61A,20221008,N,,12.0,,23H,20.0,,,,,,,,,,,,,,,,,,,,,,
IR,NC0110000,BUNCOMBE,2W2JPUROIN1A,20221009,N,,10.0,,23F,21.0,,,,,,,,,,,,,,,,,,,,,,
IR,NC0110000,BUNCOMBE,2W2JPURPI21A,20220924,N,,22.0,,23H,20.0,240,20.0,,,,,,,,,,,,,,,,,,,,
IR,NC0110000,BUNCOMBE,2W2JPUR Z41A,20220929,N,,0.0,,23H,20.0,,,,,,,,,,,,,,,,,,,,,,
IR,NC0110000,BUNCOMBE,2W2JPUX36N1A,20220614,N,,17.0,Y,23H,20.0,,,,,,,,,,,,,,,,,,,,,,
IR,NC0110000,BUNCOMBE,2W2JPUXL741A,20220715,N,,16.0,,23H,20.0,,,,,,,,,,,,,,,,,,,,,,
IR,NC0110000,BUNCOMBE,2W2JPUXVUC1A,20220707,N,,21.0,,23H,18.0,,,,,,,,,,,,,,,,,,,,,,
IR,NC0110000,BUNCOMBE,2W2JPUXZ841A,20220616,N,,10.0,,23H,20.0,,,,,,,,,,,,,,,,,,,,,,
IR,NC0110000,BUNCOMBE,2W2JPUXZJC1A,20220619,N,,17.0,,23F,20.0,,,,,,,,,,,,,,,,,,,,,,
IR,NC0110000,BUNCOMBE,2W2JPUXZLY1A,20220615,N,,1.0,,23H,25.0,,,,,,,,,,,,,,,,,,,,,,
IR,NC0110000,BUNCOMBE,2W2JPUXZZ21A,20220620,N,,12.0,,23H,20.0,,,,,,,,,,,,,,,,,,,,,,
IR,NC0110000,BUNCOMBE,2W2JPUZ38N1A,20221205,N,,8.0,,23H,5.0,,,,,,,,,,,,,,,,,,,,,,
IR,NC0110000,BUNCOMBE,2W2JPUZ39G1A,20221205,N,,12.0,,23H,20.0,,,,,,,,,,,,,,,,,,,,,,
IR,NC0110000,BUNCOMBE,2W2JPUZV861A,20221225,N,,17.0,,23H,20.0,,,,,,,,,,,,,,,,,,,,,,
IR,NC0110000,BUNCOMBE,2W2JPUZZ741A,20221207,N,,16.0,,23H,12.0,,,,,,,,,,,,,,,,,,,,,,
IR,NC0110600,WOODFIN,CT0DRCSCTX8N,20220704,N,,20.0,,23H,20.0,,,,,,,,,,,,,,,,,,,,,,
IR,NC0110600,WOODFIN,CT0VKFSCT08N,20220514,N,,0.0,,23F,18.0,,,,,,,,,,,,,,,,,,,,,,
IR,NC0120100,MORGANTON,K2BLDLTT0W5,20220926,N,,3.0,,23H,18.0,,,,,,,,,,,,,,,,,,,,,,
IR,NC0120100,MORGANTON,P922WG4Q-SCT,20220802,N,,15.0,,23F,18.0,23H,18.0,,,,,,,,,,,,,,,,,,,,
IR,NC0120100,MORGANTON,P922WGJJ-SCT,20220702,N,,7.0,,23H,50.0,,,,,,,,,,,,,,,,,,,,,,
IR,NC0120100,MORGANTON,P922WGUKHSCT,20220721,N,,6.0,,23H,20.0,,,,,,,,,,,,,,,,,,,,,,
IR,NC0120100,MORGANTON,P922WGZQ4SCT,20220711,N,,17.0,,23H,24.0,,,,,,,,,,,,,,,,,,,,,,
IR,NC0120200,VALDESE,2W2JPU7L9D1A,20220317,N,,0.0,,23H,50.0,,,,,,,,,,,,,,,,,,,,,,
IR,NC0120200,VALDESE,2W2JPU7UID1A,20220325,N,,0.0,,23F,18.0,,,,,,,,,,,,,,,,,,,,,,
IR,NC0120200,VALDESE,2W2JPU7VLD1A,20220301,N,R,0.0,,23H,37.0,,,,,,,,,,,,,,,,,,,,,,
IR,NC0120200,VALDESE,2W2JPUF ZD1A,20220521,N,,0.0,,23F,20.0,,,,,,,,,,,,,,,,,,,,,,
IR,NC0120200,VALDESE,2W2JPUOL7D1A,20220927,N,,0.0,,23F,50.0,,,,,,,,,,,,,,,,,,,,,,
IR,NC0120200,VALDESE,2W2JPUO ZD1A,20220828,N,,0.0,,23H,8.0,,,,,,,,,,,,,,,,,,,,,,
IR,NC0130000,CABARRUS,CT0DKBSC6D8N,20220709,N,,10.0,,23H,11.0,,,,,,,,,,,,,,,,,,,,,,
IR,NC0130100,CONCORD,CT0GICEU728N,20220526,N,,5.0,,23F,18.0,,,,,,,,,,,,,,,,,,,,,,
IR,NC0130200,KANNAPOLIS,CT0VYC5U728N,20220423,N,,13.0,,23H,45.0,,,,,,,,,,,,,,,,,,,,,,
IR,NC0140000,CALDWELL,2W2JPUZOID1A,20220331,N,R,10.0,,23F,20.0,,,,,,,,,,,,,,,,,,,,,,
IR,NC0140000,CALDWELL,3A20QV53TX I,20220624,N,R,8.0,,23H,20.0,,,,,,,,,,,,,,,,,,,,,,
IR,NC0140000,CALDWELL,3A20QV53ZX I,20220624,N,,19.0,,23H,7.0,,,,,,,,,,,,,,,,,,,,,,
IR,NC0140000,CALDWELL,3A20QV5G7X I,20220630,N,R,12.0,,23H,11.0,,,,,,,,,,,,,,,,,,,,,,
IR,NC0140000,CALDWELL,3A20QVKPFX I,20220617,N,R,9.0,,23H,20.0,,,,,,,,,,,,,,,,,,,,,,
IR,NC0140000,CALDWELL,3A20QVKP-X I,20220616,N,R,13.0,,23H,20.0,290,20.0,,,,,,,,,,,,,,,,,,,,
IR,NC0140000,CALDWELL,3A20QVP-9X I,20220710,N,R,20.0,,23H,20.0,,,,,,,,,,,,,,,,,,,,,,
IR,NC0140000,CALDWELL,3A20QVSH9X I,20220428,N,,18.0,,23H,20.0,,,,,,,,,,,,,,,,,,,,,,
IR,NC0140000,CALDWELL,Z82X4IH4OF39,20220801,N,,0.0,,23H,12.0,,,,,,,,,,,,,,,,,,,,,,
IR,NC0140000,CALDWELL,Z82X4IHZLF39,20220714,N,,10.0,,23H,20.0,,,,,,,,,,,,,,,,,,,,,,
IR,NC0140000,CALDWELL,Z82X4IHZOF39,20220729,N,,2.0,,23H,20.0,,,,,,,,,,,,,,,,,,,,,,
IR,NC0140000,CALDWELL,Z82X4IIEMF39,20221003,N,R,0.0,,23F,20.0,,,,,,,,,,,,,,,,,,,,,,
IR,NC0140000,CALDWELL,Z82X4IL6RF39,20220908,N,,3.0,,23H,20.0,520,20.0,,,,,,,,,,,,,,,,,12.0,,,
IR,NC0160600,EMERALD ISLE,LN2 2BKUR39G,20220821,N,,15.0,,23H,18.0,,,,,,,,,,,,,,,,,,,,,,
IR,NC0190000,CHATHAM,PU-0WGMWUSCT,20221220,N,,10.0,,23F,20.0,240,20.0,,,,,,,,,,,,,,,,,,,,
IR,NC0190100,SILER CITY,NH2K7N872AEM,20220822,N,,11.0,,23F,7.0,240,7.0,,,,,,,,,,,,,,,,,,,,
IR,NC0190100,SILER CITY,P922WGJ7KSCT,20220609,N,,13.0,Y,23H,9.0,26F,9.0,,,,,,,,,,,,,,,,,,,,
IR,NC0190100,SILER CITY,VX2TYGKCTU72,20221016,N,,20.0,,23F,20.0,,,,,,,,,,,,,,,,,,,,,,
IR,NC0200000,CHEROKEE,2W2JGUHO9XXA,20221014,N,,14.0,,23H,20.0,,,,,,,,,,,,,,,,,,,,,,
IR,NC0200000,CHEROKEE,2W2JGUXVI2JA,20221222,N,,13.0,,23H,41.0,,,,,,,,,,,,,,,,,,,,,,
IR,NC0220000,CLAY,2W2JGUZ2U61A,20221129,N,,13.0,,23H,2.0,,,,,,,,,,,,,,,,,,,,,,
IR,NC0230200,SHELBY,2W2JPU8 721A,20221220,N,,9.0,,23H,25.0,,,,,,,,,,,,,,,,,,,,,,
IR,NC0230200,SHELBY,2W2JPU8 IN1A,20221216,N,,19.0,,23F,18.0,,,,,,,,,,,,,,,,,,,,,,
IR,NC0230200,SHELBY,2W2JPUHLLX1A,20220831,N,,0.0,,23H,25.0,,,,,,,,,,,,,,,,,,,,,,
IR,NC0260000,CUMBERLAND,2W2JPUP LD1A,20220204,N,,3.0,,23F,20.0,240,20.0,,,,,,,,,,,,,,,,,,,,
